smiles,order,ma_exact,ma_heur
[H]c1oc(C(=O)N([H])[H])c([H])c1[H],2,6.0,6.2
[H]C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12[H],1,4.0,9.82
[H]OC1(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],2,5.0,6.96
[H]C(=O)C#CC(=O)C#N,2,5.0,4.17
[H]C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])O[C@]1([H])[C@@]23[H],1,4.0,9.5
[H]N1C(=O)[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],1,5.0,7.81
[H]C([H])([H])O[C@@]1(C([H])([H])[H])C([H])([H])O[C@@]1([H])C([H])([H])[H],1,4.0,6.82
[H]C([H])(C#N)OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]C#C[C@]1([H])OC([H])([H])[C@]1(O[H])C([H])([H])[H],1,5.0,6.5
[H]C([H])([H])C([H])([H])OC(=O)C([H])([H])C([H])([H])[H],1,4.0,5.09
[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@]12C([H])([H])[H],1,5.0,8.17
[H]C1([H])O[C@]([H])(C([H])([H])[H])[C@@]2(OC2([H])[H])C1([H])[H],1,4.0,8.17
[H]C1([H])OC([H])([H])C1([H])C#CC#N,2,6.0,6.2
[H]C([H])([H])[C@]12[N@@H+]3C([H])([H])[C@](C([H])([H])[H])(C1([H])[H])[C@@]32[H],1,5.0,9.82
[H]C([H])([H])C([H])([H])[C@]12C([H])([H])C([H])([H])[C@@]1([H])[C@@]2([H])C([H])([H])[H],1,4.0,8.46
[H]O[C@]([H])(C#CC([H])([H])[H])[C@]1([H])OC1([H])[H],1,5.0,6.5
[H][N-]C1OC([H])([H])[C@@]1([H])C([H])([H])C#N,1,6.0,6.41
[H]C1([H])C([H])([H])[C@]2([H])O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[H],1,5.0,8.32
[H]C([H])([H])C(=O)[C@]([H])([NH+]1C([H])([H])C1([H])[H])C([H])([H])[H],1,6.0,6.82
[H]C1([H])[C@]([H])(C#N)C([H])([H])[C@]2([H])C([H])([H])[C@]12[H],2,4.0,8.09
[H]C1=NC([H])([H])C([H])([H])C([H])([H])C(=O)O1,1,7.0,6.41
[H]O[C@@]1([H])[C@]2(C([H])([H])[H])C(=O)[C@@]1([H])C2([H])[H],1,6.0,8.0
[H]OC([H])([H])[C@@]1([H])C([H])([H])[C@@]1(C#N)O[H],1,5.0,6.41
[H]O[C@@]12C(=O)C([H])([H])[C@]1([H])OC2([H])[H],1,5.0,7.81
[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]12[H],1,4.0,8.46
[H]c1oc2c(c1[H])N([H])C([H])([H])C2([H])[H],2,6.0,7.91
[H]O[C@]1(C([H])=O)C([H])([H])[N@@H+](C([H])([H])[H])C1([H])[H],1,6.0,6.67
[H]C1=C([H])C([H])([H])N(C(=O)C([H])([H])[H])C1([H])[H],2,5.0,6.59
[H]C([H])([H])O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@@]12C([H])([H])[H],1,5.0,8.17
[H]OC([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],2,4.0,6.5
[H]C#C[C@]1([H])O[C@@]2(C([H])([H])[H])C([H])([H])[C@]21[H],1,5.0,8.0
[H]N([H])C(=O)N([H])C(=O)N([H])C([H])([H])[H],1,4.0,4.91
[H]C#C[C@@]1([H])[C@@]2([H])C(=O)N([H])[C@@]12[H],1,6.0,7.7
[H]OC(=O)C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H],1,5.0,5.0
[H]C1=C([H])[C@@]2([H])O[C@]1([H])[C@@]21OC1([H])[H],2,6.0,9.31
[H]C#Cc1c([H])c([H])c(N([H])[H])n1[H],2,6.0,6.31
[H]O[C@]([H])(C([H])([H])C([H])([H])[H])[C@]([H])(C#N)C([H])([H])[H],1,5.0,5.25
[H][N-]C1OC(O[H])=C([H])C([H])=C1[H],1,6.0,6.31
[H]O[C@@]1(C([H])([H])[H])C([H])([H])O[C@]1([H])C([H])([H])[H],1,4.0,6.59
[H]C1=C([H])[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],1,4.0,6.75
[H]C([H])(C#N)N1C(=O)C([H])([H])C1([H])[H],1,5.0,6.31
[H]O[C@@]1([H])C(=O)N(C([H])([H])C([H])([H])[H])C1([H])[H],1,5.0,6.59
[H]N1[C@]2([H])[C@]3([H])C([H])([H])[C@@]1(C#N)[C@]23[H],1,6.0,9.31
[H]O[C@]1([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.67
[H]C([H])([H])C1[NH2+]C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])O1,1,6.0,6.96
[H]O[C@@]1([H])C([H])=C([H])C([H])([H])[C@@]1([H])C#N,1,6.0,6.41
[H]c1nc(N2C([H])([H])C2([H])[H])c([H])n1[H],2,7.0,7.91
[H]N([H])C(=O)OC([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.0
[H]C#C[C@]([H])(C([H])([H])O[H])C([H])([H])C([H])([H])O[H],1,4.0,5.17
[H]C([H])([H])O[C@@]([H])(C#N)C([H])(C([H])([H])[H])C([H])([H])[H],1,5.0,5.25
[H]C(=O)C(=O)C1([H])C([H])([H])C1([H])[H],2,5.0,6.2
[H]Oc1c([H])c([H])c(N([H])C([H])([H])[H])n1[H],1,5.0,6.5
[H]O[C@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])OC1([H])[H],1,4.0,6.59
[H]C(=O)[C@]1([H])N([H])[C@]1([H])C#CC([H])([H])[H],1,6.0,6.41
[H]C#CC([H])([H])C(=O)C(=O)N([H])[H],2,5.0,4.7
[H]C1([H])[C@]2([H])C([H])([H])[C@@]1(C(=O)[O-])[N+]2([H])[H],2,6.0,7.91
[H]N(C(=O)C#CC#N)C([H])([H])[H],1,6.0,4.58
[H][N-]C1OC([H])([H])C([H])([H])OC1=O,1,5.0,6.31
[H]OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])[C@@]([H])(O[H])C1([H])[H],1,4.0,6.82
[H]C(=O)[C@@]([H])(C(=O)N([H])[H])C([H])([H])[H],1,4.0,4.81
[H]N1C([H])([H])[C@]1([H])C(=O)N1C([H])([H])C1([H])[H],1,5.0,8.0
[H][N-][C+]([H])OC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],1,6.0,5.09
[H]C([H])([H])[C@@]1([H])[C@@]2([H])[C@@]3([H])O[C@@]3([H])[C@@]12C([H])([H])[H],1,5.0,9.67
[H]O[C@@]1(C([H])([H])[H])C(=O)C([H])([H])N([H])C1([H])[H],1,5.0,6.59
[H]C([H])([H])C#CC([H])([H])C([H])([H])C([H])([H])[H],1,4.0,5.0
[H]C1([H])[C@@]2([H])O[C@@]3([H])C([H])([H])[C@]1([H])[C@@]3([H])C2([H])[H],1,4.0,9.67
[H]C(=O)C1=C([H])C([H])([H])C([H])([H])OC1([H])[H],1,5.0,6.5
[H]OC([H])([H])C(O[H])(C([H])([H])O[H])C([H])([H])C([H])([H])[H],1,4.0,5.32
[H]OC([H])([H])C#CC([H])([H])N([H])C([H])=O,1,6.0,4.91
[H]O[C@]1([H])[C@]2([H])OC([H])([H])[C@@]1([H])[C@]2([H])O[H],1,5.0,8.0
[H]O[C@]1(C([H])([H])[H])C([H])([H])C([H])([H])[N@H+]2C([H])([H])[C@]21[H],1,5.0,8.32
[H]C(=O)c1c([H])nc([H])n1[H],2,6.0,5.96
[H][N-]C1OC([H])([H])[C@]([H])(C([H])([H])O[H])O1,1,5.0,6.5
[H]c1nc([C@]2([H])N([H])C2([H])[H])c([H])o1,1,7.0,7.81
[H]C(=O)C([H])([H])C([H])([H])[C@@]([H])(C([H])=O)C([H])([H])[H],1,4.0,5.17
[H]C#CC([H])([H])[C@@]([H])(O[C+]([H])[N-][H])C([H])([H])[H],1,6.0,5.09
[H]C1([H])C(=O)[C@@]2([H])[N@@H+]1[C@@]2([H])C([H])([H])[H],1,5.0,7.91
[H]C(=O)O[C+]([H])[NH2+]C([H])([H])[H],1,4.0,4.7
[H]C([H])([H])OC([NH2+]C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1,5.0,5.58
[H]C([H])([H])OC([H])([H])[C@]1([H])O[C@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.82
[H]C1=C(NC([H])([H])[H])OC([H])([H])C1C([H])([H])[H],1,7.0,6.75
[H]C1=C([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C1([H])[H],1,4.0,6.75
[H][C+]([NH2+]C([H])([H])[H])OC([H])([H])C([H])([H])OC([H])([H])[H],1,5.0,5.39
[H]C#C[C@@]([H])(O[H])C([H])([H])C#N,1,5.0,4.58
[H]O[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@]2([H])[C@]([H])(C([H])([H])[H])[C@]12[H],1,4.0,8.32
[H]C([H])([H])C(=O)[C@]12C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],2,4.0,8.17
[H]O[C@]12C([H])([H])[C@]3([H])O[C@@]1([H])[C@@]2([H])C3([H])[H],1,5.0,9.5
[H]c1nc([H])c(C([H])([H])C#N)o1,1,7.0,6.08
[H]Oc1c(C([H])([H])[H])oc(C([H])([H])[H])c1[H],2,4.0,6.5
[H][N-]C1OC(=O)N([H])C([H])([H])C1([H])[H],1,6.0,6.41
[H]C1([H])O[C@@]([H])(C([H])([H])[H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.82
[H]C#CC([H])([H])C(=O)C([H])([H])OC([H])([H])[H],1,6.0,5.0
[H]C(=O)C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H],1,5.0,5.09
[H]C1=C([H])C([H])([H])[C@]2(OC2([H])[H])C([H])([H])C1([H])[H],1,5.0,8.17
[H]C1([H])O[C@@]2([H])C([H])([H])[C@]1([H])[C@]2([H])C([H])([H])[H],1,4.0,8.09
[H]N1[C@]2([H])C(=O)C3(C([H])([H])C3([H])[H])[C@]12[H],1,6.0,9.41
[H]C1=C([H])C([H])([H])[C@]2([H])N([H])[C@]2([H])C([H])=C1[H],1,6.0,8.09
[H]C([H])([H])OC(C([H])([H])[H])(C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],1,5.0,6.96
[H]C([H])([H])[C@@]12O[C@@]3([H])[C@]4([H])[N@@H+]([C@@]41[H])[C@]32[H],1,6.0,11.0
[H]C(=O)N([H])[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],1,5.0,6.5
[H]OC([H])([H])[C@@]1(C([H])([H])[H])C([H])=C([H])C([H])([H])C1([H])[H],1,5.0,6.82
[H]C([H])([H])C([H])([H])[C@]1([H])[C@@]2([H])C([H])([H])C([H])([H])[C@]1([H])C2([H])[H],1,4.0,8.46
[H]C#C[C@]([H])(O[H])[C@@]([H])(C([H])([H])[H])C([H])([H])O[H],1,5.0,5.17
[H]C1=C([H])C([H])([H])C2(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],1,4.0,8.32
[H]C(=O)[C@@]1(C(=O)N([H])[H])N([H])C1([H])[H],1,5.0,6.31
[H]C([H])([H])[C@]1([H])O[C@@]([H])([C@]2([H])OC2([H])[H])C1([H])[H],1,5.0,8.17
[H]C#CC#C[C@@]([H])(OC([H])([H])[H])C([H])([H])[H],1,5.0,5.0
[H]C([H])([H])C(=O)C([H])([H])[C@]1([H])O[C@]1([H])C([H])([H])[H],1,6.0,6.67
[H]C#CC([H])([H])[N@H+]1[C@@]2([H])C([H])([H])C([H])([H])[C@@]12[H],1,6.0,8.17
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])=O,1,4.0,4.81
[H]C1([H])O[C@@]2([H])C([H])([H])O[C@]1([H])C2([H])[H],2,3.0,7.91
[H]O/N=C(/C#CC([H])([H])C([H])([H])[H])C([H])([H])[H],2,5.0,5.09
[H]C([H])([H])C(=O)C1(C([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.82
[H][N-]c1oc([H])c(O[H])[n+]1[H],2,5.0,5.96
[H]C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[C@]1([H])O[C@@]23[H],1,4.0,9.5
[H]C1([H])C([H])([H])[C@@]2([H])[C@]3([H])O[C@@]2([H])C([H])([H])[C@]13[H],1,4.0,9.67
[H]C#C[C@@]1(C([H])([H])[H])N(C([H])=O)C1([H])[H],1,6.0,6.41
[H]c1nc(C([H])([H])[H])c([H])c(C([H])([H])[H])n1,4,6.0,6.5
[H]C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C1([H])[H],1,4.0,6.75
[H]C1([H])O[C@@]([H])(C#N)C1([H])[H],1,4.0,5.96
[H]C#CC([H])([H])C#CC1([H])C([H])([H])C1([H])[H],2,4.0,6.5
[H]C([H])([H])[N@@H+]1[C@]2([H])C(=O)C([H])([H])C([H])([H])[C@]12[H],1,6.0,8.17
[H]O[C@]1([H])C([H])([H])[C@]1([H])C#CC([H])([H])C([H])([H])[H],1,5.0,6.67
[H]O[C@@]1([H])C([H])([H])[C@@]12OC([H])([H])C2=O,1,5.0,7.81
[H][C+]([NH2+]C1([H])C([H])([H])C1([H])[H])OC([H])([H])C([H])([H])[H],1,7.0,6.89
[H][N-][C+]([H])OC(=O)C([H])([H])C([H])([H])[H],2,5.0,4.81
[H]N([H])C(=O)N(C(=O)N([H])[H])C([H])([H])[H],2,4.0,4.91
[H]C1=C2C([H])([H])OC([H])([H])[C@]2([H])OC1([H])[H],1,4.0,8.0
[H]C(=O)[C@]1([H])[N@H+](C([H])([H])[H])[C@]1([H])C#N,1,6.0,6.41
[H]C#C[C@]([H])(O[H])C(=O)C([H])([H])O[H],1,5.0,4.81
[H]c1nc2c(n1[H])C([H])([H])OC2([H])[H],2,6.0,7.81
[H]C1=C([H])[C@@]2([H])O[C@@]2([H])[C@@]1([H])OC([H])([H])[H],1,6.0,8.0
[H]OC([H])([H])C([H])([H])[NH2+][C+]([H])OC([H])([H])C([H])([H])[H],1,5.0,5.39
[H]C([H])([H])[N@H+]1[C@@]2([H])C([H])([H])C(=O)[C@@]12C([H])([H])[H],1,6.0,8.17
[H]Oc1nc([H])c([H])n1C([H])([H])[H],2,6.0,6.2
[H]N([H])[C@]1([H])C(=O)O[C@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.59
[H]C#C[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,1,6.0,6.2
[H]C(=O)[C@@]12C(=O)C([H])([H])[C@]1([H])C2([H])[H],1,5.0,7.81
[H]N1C([H])([H])[C@]12C([H])([H])[C@]1(C([H])([H])[H])O[C@@]12[H],1,5.0,9.59
[H]N1[C@@]2([H])[C@]1([H])[C@@]1([H])[C@@]([H])(C([H])([H])[H])[C@@]21[H],2,5.0,9.5
[H]OC([H])([H])[C@]1([H])C([H])([H])OC([H])([H])C([H])([H])C1([H])[H],1,4.0,6.82
[H]C#CC([H])([H])[C@@]([H])(C#N)C([H])([H])[H],1,4.0,4.81
[H]OC1([H])C(=O)C([H])=C([H])C1=O,2,5.0,6.08
[H]C([H])([H])C([H])([H])[C@]1([H])[C@]2([H])OC([H])([H])[C@@]21[H],1,4.0,8.09
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C#N,1,4.0,5.39
[H]C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C1([H])[H],1,5.0,8.32
[H]C(=O)[C@]1([H])N([H])[C@@]([H])(C([H])=O)C1([H])[H],1,4.0,6.41
[H][N-]C1O[C@@]([H])(C([H])([H])O[H])C([H])([H])C1([H])[H],1,5.0,6.67
[H]c1nc(N(C([H])([H])[H])C([H])([H])[H])c([H])n1[H],1,6.0,6.59
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])[C@@]1([H])C1([H])C([H])([H])C1([H])[H],1,4.0,8.46
[H]N([H])C(=O)N1C([H])([H])C([H])([H])C([H])([H])C1([H])[H],1,6.0,6.67
[H]OC([H])([H])[C@]1(C#N)C([H])([H])[C@]1([H])N([H])[H],1,6.0,6.5
[H]C1([H])C([H])([H])[C@@]2([H])C(=O)O[C@@]12[H],1,5.0,7.7
[H]O[C@]1([H])C([H])([H])[N@@H+](C([H])([H])[H])[C@]1([H])C([H])=O,1,6.0,6.67
[H]C([H])([H])C#CC#C[C@]1([H])OC1([H])[H],2,5.0,6.31
[H]N1C(=O)[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],1,5.0,6.5
[H]OC([H])([H])C([H])([H])[C@@]([H])(C#N)N([H])[H],1,5.0,4.91
[H]C#C[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],1,5.0,6.41
[H][N-]C1OC([H])([H])[C@@]2([H])O[C@@]12[H],1,5.0,7.7
[H]C#C[C@]1([H])O[C@]1([H])C([H])([H])C([H])([H])[H],1,5.0,6.41
[H]O[C@]1([H])C([H])([H])C([H])([H])[C@]2([H])O[C@@]21C([H])([H])[H],1,5.0,8.17
[H]C#CC(O[H])(C([H])([H])[H])C([H])([H])[H],2,4.0,4.81
[H]O[C@]12[C@@]3([H])C([H])([H])[C@]4([H])[C@]([H])([C@]31[H])[C@@]42[H],1,5.0,11.0
[H]C(=O)C1(OC([H])([H])[H])C([H])([H])OC1([H])[H],2,5.0,6.5
[H]O[C@@]([H])(C(=O)C([H])([H])[H])[C@]([H])(O[H])C([H])([H])[H],1,5.0,5.17
[H]C(=O)C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],1,6.0,8.0
[H]OC([H])([H])[C@@]12OC([H])([H])[C@]1([H])C2([H])[H],1,4.0,7.91
[H]OC([H])([H])C1(C([H])([H])C#N)C([H])([H])C1([H])[H],1,5.0,6.59
[H]C1([H])O[C@@]2([H])C([H])([H])[C@]1([H])[C@]2([H])C#N,2,5.0,7.91
[H]C#C[C@]1([H])[N@@H+]2C([H])([H])[C@]2([H])[C@]1([H])O[H],1,6.0,8.0
[H]C1([H])O[C@@]1([H])C(=O)C#N,1,5.0,5.82
[H]C([H])([H])C1(C([H])([H])[H])C(=O)OC([H])([H])C1([H])[H],1,5.0,6.67
[H]C1([H])[N@@H+]2[C@]3([H])[C@@]1([H])C(=O)[C@]23C([H])([H])[H],1,5.0,9.5
[H]O[C@]1([H])[C@]2(C([H])([H])[H])[N@H+](C([H])([H])[H])[C@@]1([H])C2([H])[H],1,6.0,8.32
[H]N1C([H])([H])[C@@]2([H])[C@]1([H])[C@@]2(C#N)N([H])[H],1,5.0,7.91
[H]C([H])([H])C(=O)C1=NC([H])([H])C([H])([H])O1,2,6.0,6.41
[H]C1=NC([H])([H])C([H])([H])C(=O)O1,1,6.0,6.08
[H]/N=C(/C(=O)C([H])([H])OC([H])([H])[H])N([H])[H],1,6.0,5.0
[H]C1([H])C([H])([H])C12C([H])([H])[C@]1([H])O[C@]21C([H])([H])[H],1,4.0,9.67
[H]C(=O)[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])N([H])[C@]12[H],1,6.0,9.41
[H]O[C@@]1([H])C([H])=C([H])[C@@]2(C([H])([H])[H])O[C@@]12[H],1,5.0,8.0
[H]C([H])([H])[N@@H+]1C([H])([H])[C@@]12C([H])([H])O[C@]2([H])C([H])([H])[H],1,6.0,8.32
[H]c1nc([H])c([C@]2([H])OC2([H])[H])o1,1,7.0,7.7
[H]N1[C@@]2([H])C(=O)[C@@]([H])(C([H])([H])[H])C([H])([H])[C@@]12[H],1,6.0,8.09
[H]OC(=O)[C@@]1(N([H])[H])C([H])([H])[C@]1([H])C([H])([H])[H],1,6.0,6.59
[H]C1=C([H])[C@@]2([H])C([H])([H])[C@@]2([H])C(=O)C1([H])[H],1,6.0,8.0
[H]C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],1,5.0,6.96
[H]O[C@]12C([H])([H])[C@@]1([H])[C@@]1([H])N([H])[C@@]1([H])C2([H])[H],1,6.0,9.59
[H]O[C@]1([H])C(=O)[C@]2(OC2([H])[H])C1([H])[H],1,5.0,7.81
[H]O[C@@]1([H])[C@@]2([H])C([H])([H])[C@@]([H])(C#N)[C@@]12[H],1,6.0,7.91
[H]OC([H])([H])[C@@]1([H])C([H])=C([H])[C@]2([H])[N@H+]1C2([H])[H],1,6.0,8.17
[H]C1=C([H])C([H])([H])N([H])C([H])([H])C1=O,1,5.0,6.31
[H]O[C@]1([H])C([H])([H])C(=O)N([H])[C@]1([H])C([H])([H])[H],1,6.0,6.59
[H]C([H])([H])C#C[C@@]1([H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],1,5.0,6.82
[H]O[C@]1([H])C(=O)[C@]2([H])C([H])([H])[C@]12C([H])([H])[H],1,6.0,8.0
[H]c1nc(N([H])[H])oc1C#N,2,7.0,5.96
[H]C([H])([H])C(=O)C(=O)N(C([H])([H])[H])C([H])([H])[H],1,5.0,5.09
[H]N1C(=O)[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]12[H],1,5.0,8.09
[H]O[C@@]1([H])[C@]2([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@@]1([H])C2([H])[H],1,4.0,8.32
[H]C([H])([H])[C@]1([H])[C@]2([H])O[C@@]3([H])[C@]2([H])[C@]31[H],1,5.0,9.41
[H]C#CC1([C@]([H])(O[H])C([H])([H])[H])C([H])([H])C1([H])[H],1,5.0,6.67
[H]O[C@@]1([H])C([H])([H])O[C@@]1([H])C#N,1,4.0,6.08
[H]OC(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[C@]1([H])OC1([H])[H],2,5.0,6.82
[H]C([H])([H])C1(C([H])([H])[H])C([H])([H])[N@@H+]2C([H])([H])[C@@]21C([H])([H])[H],1,4.0,8.46
[H]C#C[C@]1([H])O[C@]1(C#N)C([H])([H])[H],1,5.0,6.2
[H]N(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H],1,5.0,5.32
[H]C(=O)[C@@]1([H])N([H])[C@@]1([H])C([H])([H])C#N,1,6.0,6.31
[H]C([H])([H])O[C@]1(C([H])([H])[H])[C@]2([H])OC([H])([H])[C@@]21[H],1,5.0,8.17
[H][N-]C1OC([H])=C([H])C([H])=C1[H],1,5.0,6.2
[H]C#Cc1c(N([H])[H])c([H])n([H])c1[H],2,5.0,6.31
[H]OC([H])([H])C([H])([H])C([H])([H])C(=O)C([H])([H])[H],1,4.0,5.09
[H]C1=C([H])[C@]2([H])C([H])([H])[C@@]1(C([H])([H])[H])[C@@]2([H])C([H])([H])[H],1,4.0,8.32
[H]c1c([H])n([H])c2c1c([H])c([H])n2[H],4,5.0,7.81
[H]C([H])([H])[N@H+]1[C@@]2([H])[C@@]3([H])C(=O)[C@]1([H])[C@]32[H],1,6.0,9.5
[H]OC([H])([H])[C@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])C#N,1,5.0,6.59
[H]OC(C([H])([H])[H])(C([H])([H])[H])[C@]([H])(C#N)C([H])([H])[H],1,5.0,5.25
[H]C1([H])O[C@]2(C([H])([H])[H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],1,5.0,8.32
[H]C#C[C@]1([H])[C@]2([H])C([H])([H])O[C@]12C([H])([H])[H],1,5.0,8.0
[H]C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])[H])C1([H])[H],1,5.0,6.96
[H]C#C[C@]1([H])C([H])([H])O[C@]1([H])C([H])=O,1,6.0,6.31
[H]OC(=O)C([H])([H])/N=C(\[H])N([H])C([H])([H])[H],1,6.0,5.0
[H]N([H])c1nn([H])c(=O)n1[H],1,5.0,5.96
[H]C([H])([H])C([H])([H])C1(C([H])([H])[H])OC([H])([H])C([H])([H])O1,1,5.0,6.82
[H]O[C@]1([H])C(=O)C([H])=C([H])N([H])C1([H])[H],1,7.0,6.41
[H]c1nc([H])c(=O)oc1[H],2,6.0,5.82
[H]O[C@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.67
[H]OC([H])([H])C([H])(C([H])([H])O[H])[C@]1([H])N([H])C1([H])[H],1,5.0,6.75
[H]Oc1c([H])oc([H])c1C([H])([H])N([H])[H],1,5.0,6.41
[H]O[C@]([H])(C([H])([H])C([H])([H])C([H])([H])[H])[C@]1([H])N([H])C1([H])[H],1,6.0,6.89
[H]C(=O)N1C(C([H])([H])[H])=C([H])C([H])([H])C1([H])[H],2,6.0,6.59
[H]C#CC([H])([H])C([H])([H])C1([H])C([H])([H])C1([H])[H],1,4.0,6.59
[H]C#C[C@]1([H])C([H])([H])OC(=O)C1([H])[H],1,5.0,6.31
[H]C#C[C@@]1([H])[C@@]2([H])O[C@]1([H])C([H])=C2[H],2,6.0,7.81
[H]N1C([H])([H])[C@]1([H])C([H])([H])C(=O)C([H])([H])C([H])([H])[H],1,6.0,6.75
[H]O[C@@]1([H])C([H])([H])O[C@@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H],1,4.0,6.82
[H]C([H])(OC([H])([H])C([H])([H])[H])C(=O)C([H])([H])C([H])([H])[H],1,5.0,5.32
[H]C1=C([H])[C@]2([H])[C@@]3([H])[N@H+]4[C@]2([H])[C@@]4([H])[C@@]13[H],2,6.0,11.0
[H]C([H])([H])OC1(C([H])([H])[H])C([H])([H])C(=O)C1([H])[H],1,6.0,6.67
[H][C@@]1(C#N)[C@]2([H])OC(=O)[C@]12[H],1,6.0,7.46
[H]C(=O)N([H])C([H])([H])[H],1,2.0,4.17
[H]OC([H])([H])[C@@]1(O[H])C([H])([H])[C@@]1([H])C([H])=O,1,5.0,6.5
[H]C1=C(\[H])C([H])([H])OC([H])([H])C([H])([H])/C([H])=C\1[H],1,5.0,6.67
[H]N([H])[C@]1([H])C([H])([H])N([H])[C@]1(C#N)C([H])([H])[H],1,5.0,6.59
[H]C(=O)[C@]1([H])O[C@@]([H])(C([H])=O)C1([H])[H],2,4.0,6.31
[H]O[C@@]1(C([H])([H])[H])[C@]2([H])[C@]3([H])N([H])[C@]3([H])[C@]12[H],1,6.0,9.59
[H]O[C@]([H])(C([H])([H])[H])[C@]1(C#N)N([H])C1([H])[H],1,5.0,6.5
[H]C#C[C@@]1([H])O[C@@]2([H])C([H])([H])N([H])[C@@]12[H],1,5.0,7.91
[H]OC(=O)[C@]1([H])N([H])C([H])([H])C1([H])[H],1,5.0,6.31
[H]C([H])(C#N)C([H])([H])C#N,4,3.0,4.32
[H]N1C([H])([H])[C@@]12C([H])([H])[C@]1([H])N([H])[C@]21C([H])([H])[H],1,4.0,9.67
[H]C1=NC([H])([H])C(=O)C([H])([H])O1,1,6.0,6.08
[H]OC([H])([H])C(=O)C(=O)N([H])[H],1,4.0,4.58
[H]c1c([H])n(C([H])([H])C([H])([H])[H])c(=O)n1[H],1,6.0,6.5
[H]N([H])C(=O)C1[NH2+]C([H])([H])C([H])([H])N1[H],1,5.0,6.67
[H]N1C(=O)[C@@]2([H])[C@]3([H])N([H])[C@@]2([H])[C@]13[H],2,5.0,9.31
[H]C([H])([H])C(=O)C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],1,5.0,6.82
