point_group,order,max_rotation_order,confidence,tolerance_used,method,conformer_index,smiles,assembly_index
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]OC(=O)C1([H])C([H])([H])N([H])C1([H])[H],6.31
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])(C([H])([H])[H])[C@]1([H])OC([H])([H])C1([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])C([H])([H])C1([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])OC([H])([H])C1([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])C1([H])C([H])([H])OC1([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])C([H])([H])[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@@H+]1C([H])([H])[C@]1([H])C([H])(C([H])([H])[H])C([H])([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])(C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([N@H+]1C([H])([H])[C@@]1([H])C([H])([H])[H])C([H])([H])[H],6.89
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])C([H])([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[C@@]1([H])O[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@]1([H])[N@H+](C([H])([H])[H])C1([H])[H],6.75
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])N([H])[C@@]1([H])C([H])([H])[H],6.67
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]([H])(C([H])([H])[H])[C@@]1([H])O[C@@]1([H])C([H])([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])C([H])([H])[C@]1([H])C(=O)C([H])([H])[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C(=O)[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C(=O)[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H],6.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C(=O)N1C([H])([H])[C@]1([H])C([H])([H])[H],6.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C(=O)N1C([H])([H])[C@]1([H])C([H])([H])[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]([H])(C(=O)C([H])([H])[H])[C@@]1([H])C([H])([H])[H],6.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C(=O)[C@]1([H])N([H])[C@]1([H])C([H])([H])[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C(=O)[C@]1([H])O[C@]1([H])C([H])([H])[H],6.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C(=O)[C@]1([H])O[C@]1([H])C([H])([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],6.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C(=O)[C@@]1([H])[N@@H+](C([H])([H])[H])C1([H])[H],6.5
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])C([H])([H])[C@]1([H])C(=O)N([H])[H],6.31
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC(=O)[C@]1([H])C([H])([H])[C@]1([H])N([H])[H],6.31
D2,2,2,0.73,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C2(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],8.25
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])OC2(C1([H])[H])C([H])([H])C([H])([H])C2([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])OC2(C([H])([H])OC2([H])[H])C1([H])[H],7.91
D2d,8,4,0.97,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])C12C([H])([H])OC2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C2(C1([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@@]2(C1([H])[H])C([H])([H])[C@]2([H])C([H])([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])C12C([H])([H])[C@]2([H])C([H])([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1C2(C([H])([H])OC2([H])[H])[C@@]1([H])C([H])([H])[H],8.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])C2(O[C@]2([H])C([H])([H])[H])C1([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])C12O[C@]2([H])C([H])([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[N@H+]1C([H])([H])C12C([H])([H])OC2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@]12OC([H])([H])C2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])C12C([H])([H])OC2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@]1([H])[C@@]2([H])C(=O)[C@]1([H])C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@]2([H])C(=O)[C@@]1([H])[C@]2([H])C([H])([H])[H],7.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])[C@@]2([H])O[C@]1([H])C2=O,7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[N@@H+]1[C@]2([H])C(=O)[C@@]1([H])C2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@@]2([H])C(=O)[C@]1([H])C2([H])[H],7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@@]2([H])C(=O)[C@]1([H])N2[H],7.58
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]O[C@@]1([H])[C@@]2([H])O[C@]1([H])C2=O,7.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])[C@@]2([H])[N@@H+](C([H])([H])[H])[C@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@@]2([H])N([H])[C@]1([H])[C@]2([H])O[H],7.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])[C@@]2([H])O[C@]1([H])[C@]2([H])O[H],7.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]12[N@@H+]3C([H])([H])[C@@]1([H])[C@]3([H])C2([H])[H],9.59
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@]12C([H])([H])[N@@H+]3[C@@]1([H])C([H])([H])[C@@]32[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1[C@@]2([H])[C@]3([H])N([H])[C@@]2(C([H])([H])[H])[C@]13[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12O[C@@]3([H])[C@]1([H])O[C@]32[H],9.2
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]O[C@]12C([H])([H])[N@@H+]3[C@@]1([H])C([H])([H])[C@@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])C([H])([H])[C@]3(C([H])([H])[H])[C@@]1([H])[C@]23[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12[N@H+]3[C@@]([H])(C1([H])[H])C([H])([H])[C@]32[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@H+]2[C@@]3(C([H])([H])[H])C([H])([H])[C@]1([H])[C@@]23[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])[N@@H+]2C([H])([H])[C@@]3(C([H])([H])[H])[C@]2([H])[C@@]13[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12O[C@@]3([H])C([H])([H])[C@]1([H])[C@@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]12C([H])([H])[C@@]3([H])C([H])([H])[C@]1([H])[C@]32[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]12C([H])([H])[C@@]3([H])O[C@]1([H])[C@@]23[H],9.2
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]12C([H])([H])[N@H+]3C([H])([H])[C@]1([H])[C@]32[H],9.41
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1=C([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H][C+]1[NH2+][C@]2([H])C([H])([H])[C@]([H])(O1)C2([H])[H],8.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C([H])[C@]2([H])O[C@]([H])(C1([H])[H])C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],8.25
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@]2([H])C([H])([H])[C@]([H])(C1([H])[H])C2([H])[H],8.09
C2v,4,2,0.81,0.5,pymatgen,0.0,[H]C1([H])O[C@]2([H])C([H])([H])[C@]([H])(O1)C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C([H])([H])[C@]2([H])O[C@]([H])(C1([H])[H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])O[C@]2([H])C([H])([H])[N@H+](C1([H])[H])C2([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])OC([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,2.0,[H][N-]C1O[C@@]2([H])C([H])([H])[C@@]2([H])O1,7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C(=O)C([H])([H])[C@]2([H])C([H])([H])[C@]12[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1C(=O)C([H])([H])[C@@]2([H])C([H])([H])[C@@]12[H],7.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C(=O)O[C@]2([H])C([H])([H])[C@]12[H],7.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C(=O)C([H])([H])[C@]2([H])[N@H+]1C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1[C@@]2([H])C([H])([H])C(=O)C([H])([H])[C@@]12[H],7.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C(=O)C([H])([H])[C@@]2([H])O[C@@]12[H],7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1C(=O)N([H])[C@]2([H])C([H])([H])[C@]12[H],7.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N1C(=O)O[C@]2([H])C([H])([H])[C@]12[H],7.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])OC(=O)O[C@]12[H],7.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])C([H])([H])[C@]12[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])N([H])[C@]12[H],8.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C(C([H])([H])[H])C([H])([H])[C@]2([H])O[C@]12[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C1[NH2+][C@@]2([H])C([H])([H])[C@@]2([H])O1,8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C1[NH2+][C@@]2([H])C([H])([H])[C@@]2([H])O1,8.0
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]1([H])O[C@]2([H])C([H])([H])[C@]2([H])C1([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])O[C@@]2([H])C([H])([H])[C@@]2([H])O1,7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[N@@H+]1C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])C([H])([H])[C@@]2([H])C1([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@]1([H])C([H])([H])[N@@H+]2C([H])([H])[C@]2([H])C1([H])[H],8.09
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]O[C@]1([H])C([H])([H])[C@]2([H])N([H])[C@]2([H])C1([H])[H],8.0
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]O[C@]1([H])C([H])([H])[C@]2([H])O[C@]2([H])C1([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H][N-]C1O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C(=O)[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1([H])C(=O)[C@]2([H])O[C@@]1([H])C2([H])[H],7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])C(=O)[C@]2([H])C([H])([H])[N@H+]1C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]N1C(=O)[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],7.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1([H])[C@]2([H])OC(=O)[C@@]1([H])C2([H])[H],7.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C1=C(C([H])([H])[H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C1=C(C([H])([H])[H])[C@]2([H])O[C@@]1([H])C2([H])[H],7.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]1([H])O[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@]2([H])C([H])([H])[C@@]1([H])C2([H])[H],8.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]1([H])C([H])([H])[C@@]2([H])O[C@]1([H])C2([H])[H],7.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12C([H])([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@@]23[H],9.59
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C([H])([H])[C@@]12[N@H+]3[C@@]([H])(C1([H])[H])[C@@]3([H])C2([H])[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@]12O[C@]3([H])[C@]([H])(C1([H])[H])[C@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])[C@@]12C([H])([H])[N@H+]3[C@]1([H])[C@@]3([H])C2([H])[H],9.59
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]12C([H])([H])[C@@]3([H])[C@@]([H])(C1([H])[H])[C@@]23[H],9.41
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]O[C@@]12C([H])([H])[N@H+]3[C@]1([H])[C@@]3([H])C2([H])[H],9.41
C3v,6,3,0.89,0.5,pymatgen,0.0,[H]C#CC([H])(C#C[H])C#C[H],4.46
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC([H])(C#N)C#C[H],4.32
Cs,2,1,0.73,0.5,pymatgen,4.0,[H]C#CC([H])(C#C[H])C([H])=O,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#N)C([H])=O,4.32
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])(C#N)C#N,4.17
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]C#CC([H])(C([H])=O)C([H])=O,4.46
C3h,6,3,0.89,0.5,pymatgen,0.0,[H]/N=C(\[H])N(/C([H])=N/[H])/C([H])=N/[H],4.7
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N(C([H])=O)/C([H])=N/[H],4.58
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]/N=C(\[H])N(C([H])=O)C([H])=O,4.46
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]C(=O)N(C([H])=O)C([H])=O,4.32
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(/C(C#N)=N/C([H])([H])[H])C([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C#CC([H])(C#C[H])C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]C([H])([H])C([H])([H])C([H])(C#N)C#N,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#N)N([H])C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C([H])([H])[H])C([H])(C#N)C#N,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])(C#C[H])OC([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#N)OC([H])([H])[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])OC([H])(C#N)C#N,4.46
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#CC([H])(C#C[H])C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(C#N)C([H])([H])O[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)/C(=N\C([H])([H])[H])N([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])=O)C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])=O)N([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(C#N)N([H])C([H])([H])[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(OC([H])([H])[H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@@]([H])(C#N)OC([H])([H])[H],4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])=O)C([H])([H])O[H],4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@]([H])(C#N)C([H])=O,4.58
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])(C([H])=O)C([H])([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]/N=C(\[H])N(C([H])=O)C([H])([H])C([H])([H])[H],4.91
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)N(C([H])=O)C([H])([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])(C([H])=O)N([H])C([H])([H])[H],4.81
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)C([H])(OC([H])([H])[H])C([H])=O,4.7
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])(C([H])=O)C([H])=O,4.7
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]C#CC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C([H])([H])C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(C([H])([H])O[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N(C([H])([H])[H])[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])O[C@@]([H])(C#N)C([H])([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],5.0
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C#N)N([H])C([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]N([H])C([H])([H])[C@@]([H])(C#N)OC([H])([H])[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C#C[C@@]([H])(OC([H])([H])[H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C#N)OC([H])([H])[H],4.81
Cs,2,1,0.73,0.5,pymatgen,2.0,[H]C#CC([H])(C([H])([H])O[H])C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])(C#N)C([H])([H])O[H],4.81
Cs,2,1,0.73,0.5,pymatgen,0.0,[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(C([H])=O)C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)[C@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],5.09
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C(=O)N(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.17
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@]([H])(OC([H])([H])[H])C([H])=O,4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])(C([H])=O)C([H])([H])O[H],4.91
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]C([H])([H])C([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.52
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.39
Cs,2,1,0.73,0.5,pymatgen,1.0,[H]C([H])([H])OC([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H],5.39
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])C([H])(C([H])([H])O[H])C([H])([H])C([H])([H])[H],5.25
C1,1,1,0.6900000000000001,0.5,pymatgen,0.0,[H]OC([H])([H])[C@@]([H])(OC([H])([H])[H])C([H])([H])C([H])([H])[H],5.25
Cs,2,1,0.73,0.5,pymatgen,3.0,[H]OC([H])([H])C([H])(OC([H])([H])[H])C([H])([H])O[H],5.09
